5rrk/p6p/1p6/nP1pPq2/PNpP2bN/2P1b1Pp/5R1K/3QBR2 b - - 8 34
8/3pk2p/5p2/R5p1/1P4P1/r6P/5PK1/8 b - - 1 33
8/8/2R4p/4k1p1/5p2/pr3B1P/6K1/8 w - - 2 52
r2q1rk1/pp1n2pp/2pbp3/3pNp2/2PPn3/1P2P1P1/PB3P1P/R2QKB1R b KQ - 0 12
8/5k2/3P3p/5p2/8/1P5P/3Kp1r1/4R3 b - - 1 38
r1bq2kr/pp1nb1pp/2n5/2p1p1N1/4P3/1QPP4/PP4PP/RNB2RK1 b - - 2 11
4r1k1/p4pp1/7p/1qpr1P2/2P5/1P1n3P/4Q1P1/R1R4K w - - 0 29
1rb1k1nr/3pppbp/p1p3p1/8/N3q3/1P5P/P1PBBPP1/1R1QK2R b Kk - 1 12
7k/4rp1p/p2b4/8/p2P1qp1/2P2B2/1P1N1Q2/6RK w - - 0 30
1r4k1/p1p1rppp/2p5/8/P2R1P2/2P5/7P/5R1K b - - 4 24
5rk1/3Q1ppp/p1p1p3/1p6/2P5/qP5P/P2R1PP1/6K1 w - - 0 24
r5k1/1pQ2ppp/p3q3/8/1P1nR3/P6P/6P1/5RK1 b - - 0 27
r1bqkb1r/pp3ppp/2n5/1N1pP2n/5B2/8/PP2PPPP/R2QKBNR w KQkq - 1 8
r4rk1/ppp2ppp/n4q2/1N6/1B2n3/4P2P/1P2QPP1/3R1K1R w - - 6 19
4r3/1pp4k/p2p1b1p/3PnPp1/1PP2pPq/5P1P/P5QK/1BR2R2 w - - 3 27
5r2/8/p7/3pk3/5pK1/7P/PP3RP1/8 w - - 3 35
2r3k1/1p3pp1/p3Nn1p/8/4b3/1B6/PP3PPP/3R2K1 b - - 0 21
r3k2r/pp1n2b1/4p3/2pq1nBp/3P3P/2PQ4/PP1N1PP1/R3R1K1 b kq - 1 16
8/1p6/p1p1r1r1/8/PP1Q2k1/6P1/6P1/6K1 b - - 1 52
2r1kb1r/1bqp1pp1/4p1np/p3P3/1nBP4/1QN1BN2/P4PPP/R4RK1 w k - 2 16
4rrk1/3bq3/p1pnp2p/2pp4/6Pp/1P1PPN1P/PBP5/R3QR1K w - - 2 22
6k1/2R2pp1/2b4p/P7/6P1/5N1P/2r2bK1/4B3 w - - 0 45
3r2k1/R6p/8/8/8/1n2N3/3p2PP/6K1 w - - 0 35
2k3rr/ppp5/2nb3p/3q2p1/2PPpp2/6PP/PP2QP2/R1BR1NK1 b - - 0 19
8/p1r3pk/2P4p/2R5/7P/P4p1P/5r2/2R4K w - - 0 36
rn1qkbnr/p1p2ppp/1p6/3bp3/2B5/2PP4/PP3PPP/RNBQK1NR w KQkq - 0 6
n1rq3k/1R4Rp/4p3/p2p4/2pP3P/P1P5/KQ2Br2/8 b - - 1 34
3q3r/4rp1k/p2p3p/1pp5/5P2/1P1P2P1/PQ4KP/1R2R3 w - - 2 27
6k1/1pqbr1bp/2pN2p1/p1Ppn3/3B4/PPQ5/4B1PP/5R1K b - - 0 27
r3kb1r/ppp2ppp/2n1p3/3p4/2PPnPP1/4PNqP/PP2K1B1/1RBQ2R1 w kq - 9 13
6rk/pp6/3Q3p/4p1qn/4Pp2/1NP5/P1P2PPP/1R4K1 w - - 1 24
8/8/2p1k1pp/1p3p2/2PP1P2/3K3P/6P1/8 b - - 1 33
8/2R2pp1/4pk1p/1N6/3b4/3r3P/b4PP1/2R3K1 w - - 0 29
8/pp6/6pb/1k3p2/7P/3R2P1/P2p1Nr1/5K2 b - - 1 49
6k1/4nppp/3q1n2/2ppp3/2P5/1B3Q1P/1BP2PP1/6K1 b - - 0 22
8/3B2k1/5p2/6p1/7p/3b1PnP/3B2PK/8 w - - 26 58
3k4/N2P4/4P3/p3Kp2/5Pp1/3r4/8/8 b - - 4 56
5r2/pp1Q1ppk/1q2p3/2r5/8/8/PPP2PPP/1R3RK1 b - - 0 20
3r2k1/8/p4pp1/2p1p2p/2N1Pn2/1PP5/P4KPP/R7 w - - 0 36
r1bq2k1/pp3pp1/1b3n1p/3pr2P/5P1B/P1NB4/1PP3P1/R2Q1RK1 w - - 1 17
5r2/p1pk3r/3pR1P1/2pP4/2P1p3/1P2B3/P4PK1/8 b - - 1 35
r4rk1/2q2ppp/1pn1p1n1/p2pN3/P4P2/2P4P/1P1QRPP1/RN4K1 b - - 2 16
6k1/p6p/bp2q1p1/2p1Pp2/2P2P2/P1Q5/6PP/3B2K1 b - - 1 31
8/8/p1N1k3/2Pn2pp/4K3/P6P/6Bb/8 b - - 0 37
1r1q1rk1/p1p2pp1/4b2p/3B4/8/2b2Q2/PPP1RPPP/R1B3K1 w - - 0 17
6k1/1R1p3p/5p2/p1P5/2PK2P1/4P3/7P/r7 w - - 0 38
1k3b1r/1qr4p/5Qp1/3P4/8/R4P2/1PP3PP/3R2K1 b - - 0 31
1nb3k1/5ppp/pqN5/1p2r3/1P2P3/P1Q2B1P/5PP1/3rR1K1 w - - 0 30
1r5k/4b2p/5p2/p2B1Q2/2P4P/1P2q3/KP2P3/6R1 w - - 4 44
1b6/1p5k/p6p/4Np2/3PnBP1/Pb3B1P/5P1K/1r6 b - - 0 46
4r1k1/1b3pp1/1Q1B2np/p2pp1PP/8/1Pr1PP2/P2NRK2/1Bq5 b - - 2 30
3r1rk1/1pq3p1/p3RnQp/2b5/8/2P5/PPB2PPP/4R1K1 b - - 6 22
r2qkb1r/5ppp/4p3/p1pnP3/P1QP4/5N2/1P4PP/R1B2RK1 b kq - 0 16
1r3rk1/pbp1b1pp/1pnp4/4p3/1PP2pq1/P1NPP3/2QN1PB1/R1B1R1K1 w - - 0 17
8/p4pp1/1p2p2p/kBb1P3/2P2P2/P5PP/2b4K/2B5 b - - 13 40
3r4/p3kp1N/2b1p1r1/2p5/2P1Pn2/P1Q1R3/5PPP/R5K1 w - - 3 26
2kr1b1r/ppp2ppp/2n1p3/3n4/6B1/2N4q/PPP2P1N/R1BQ1RK1 b - - 1 12
4kr2/3n3p/2p3p1/p1p1p3/1qP1P3/RP1PN1P1/6KP/2Q5 b - - 1 36
8/7p/2p3pk/8/4qP2/Q2p2PK/8/8 b - - 3 39
r3R1k1/1p3ppp/p1q5/2n3P1/7P/2B5/PPP1Q3/1K2R3 b - - 0 26
2r5/2r2pk1/8/pR3p2/P2PN2P/1Q2P1P1/2p2P2/2n3K1 w - - 0 33
r1b1k1r1/1p2pp2/p2p1n1b/2q3B1/3NP1nP/2N1Q3/PPP3P1/2KR1B1R w q - 3 16
2r2rk1/p4p2/bp2p1pP/3p1q2/8/P1N3Q1/1PPR4/2K4R b - - 1 23
2r4r/p2qp1k1/1pn2pp1/1P6/4B3/3P2PP/1Q2P2K/1RR5 w - - 1 28
2r2rk1/4ppbp/1q1p2p1/1b1P4/4PB2/2pB1QP1/5P1P/1R3RK1 b - - 1 25
4r1k1/1R3Npp/p7/3p4/4n3/2P2QP1/q4PKP/8 w - - 1 30
Qn3rk1/p1p1b1pp/1p2R3/8/2P5/N7/PP1q1PPP/R5K1 w - - 1 17
4r1k1/1b4pp/pB1N4/3Pp1q1/1Q2P1n1/7R/6PP/1Rr3K1 w - - 7 37
2k2r2/R7/1P2p3/p2p4/P4Bp1/6P1/1r3P1P/6K1 b - - 3 34
2b1n1k1/7p/6p1/2pP2q1/p2pP3/B1bP4/P3B3/1Q1K1N2 w - - 0 32
2r5/p1p5/bp2PqkP/3Q2p1/3P4/P7/5PP1/4R1K1 b - - 0 29
2r2r1k/pp2qpnp/1bp3pB/4p1P1/4P1Q1/P2P3R/BPP1N2P/7K b - - 10 27
R7/6p1/P4pkp/8/6P1/7P/r4bP1/4R2K w - - 5 44
r5k1/pp4pp/1bp5/3p4/1P1P1rq1/P1N1R3/3Q2BP/R5K1 w - - 0 23
r5k1/p4pp1/3Q1n1p/q7/2P2R2/8/PBP3PP/3Rr1K1 w - - 3 20
r3kb1r/1p2pppp/2n5/qp1p1b2/3P3B/P1N4P/1PP2PP1/R2QK1NR w KQkq - 1 11
r2qr1k1/ppp3pp/2n1bp2/8/2n4B/P1PB1N2/1P3PPP/R2Q1RK1 w - - 4 15
r2q1rk1/pp1bn3/1bn5/3p1pN1/8/1NPB4/PP3PPP/R2QR1K1 b - - 0 16
r1bqk2r/1pp2pp1/p1np1n1p/2bNp3/2B1P3/3P4/PPPN1PPP/R1BQ1RK1 b kq - 1 8
r3kb1r/pp3pp1/2n1pn1p/3p4/3q2bB/1R1B1N2/P2N1PPP/3Q1RK1 w kq - 0 13
6k1/pQ3ppp/4R1r1/8/3q4/P4P2/BPR2KPP/3r4 w - - 3 26
r4rk1/5p1p/p2p3q/P2Q4/3PnN2/2P1PN2/1P3nP1/R3R1K1 w - - 0 23
6k1/pp3r2/2p5/2Pr1n2/5R2/1P4P1/P4NRP/6K1 w - - 3 34
8/1pk4p/7P/3N1b2/1P6/P7/5Kp1/8 b - - 4 55
r6r/pp2k2p/3b1pp1/2p1p3/1nP1P3/4BP1P/PP1RBP2/2K3R1 b - - 5 17
r2qk2r/pp3pp1/4p3/5b1p/1P1Pp2P/P4Nb1/1B2P1B1/2RQ1RK1 w kq - 0 16
r2r2k1/pp3pp1/1n2p2p/q3P3/4Q3/P1R2N1P/1P3PP1/4R1K1 w - - 0 22
rnb1k2r/ppp2ppp/4p3/3q4/1b1Pn3/2N1PN2/PP3PPP/R1BQKB1R w KQkq - 3 7
8/p1p4p/1p1b1kp1/5p2/8/2P1Q1PR/q6P/4R2K w - - 3 40
3r4/8/7p/p1b5/1pB2PP1/k6P/P7/4NK2 b - - 0 35
6r1/ppqk1p2/5pr1/2pP1p1Q/2P4P/PP6/5PP1/R3R1K1 w - - 1 26
8/R4pk1/2p1p1p1/1rNpPPKp/1P1n3P/8/5P2/8 b - - 0 30
r3k2r/1p1n1pp1/p1n1p2p/4P1q1/P2pP3/3R2BP/NP2QPP1/5RK1 b kq - 7 19
5rq1/1bpkb2R/p3pr2/1p2Q3/3P4/2P1P3/PP1N1PP1/2KR4 b - - 7 24
4n3/4nkpp/p2q1p2/1p1p4/1P1P2P1/P1N2N2/5PP1/4Q1K1 b - - 0 24
4k3/ppp3pp/8/5PB1/2Pr1n2/7P/P4PP1/R5K1 w - - 0 23
8/2p5/4p1p1/1KP2k1p/5P1P/6P1/8/8 b - - 0 42
r1b1k2r/pppp1ppp/1qn2n2/2b5/1PB1P3/2PPBQ2/P4PPP/RN2K1R1 w Qkq - 3 12
3B2k1/1R3p2/8/4nN1p/8/1b4P1/1P4PK/2r5 w - - 0 34
r1b2bk1/5p1p/3p1nP1/1q2n3/2p1P3/6Q1/PPP1N1PP/R4R1K b - - 0 21
4r1k1/pp3ppp/8/2P5/qbQP4/4p1rP/1B4P1/2R2R1K b - - 1 27
r4rk1/1pp2ppp/2n2q2/1B1Pp3/6b1/P1PP1N2/1P3P2/R1BQ1RK1 w - - 1 16
1n1r2k1/3qpp1p/p1r3p1/1pP1B3/3P4/1Q2P2P/5PP1/R4RK1 b - - 2 26
r1b1r1k1/pp1np2p/2pp1pp1/6bq/2P4P/P1NPQBP1/1P2PP2/2KR3R w - - 0 17
r1b2r1k/pp5p/6pB/5qN1/1nQ5/8/PPP2PPP/R5K1 w - - 0 20
3k4/8/8/8/1p6/5qp1/2R5/2R3K1 b - - 2 50
2R5/5ppp/p3p1k1/3pB3/3P4/7q/P4R2/4K3 b - - 0 29
r2q1rk1/pp1b1p1p/4pb2/5p1Q/3R4/2P2N2/PP3PPP/2K2B1R w - - 1 15
2r2rkR/1b1n2p1/p5P1/1p3p2/3p4/2P2P2/PPQ5/q4BK1 b - - 1 37
8/r6p/2prbk2/p4B2/3p2P1/5R2/P1P4P/4R1K1 b - - 0 28
2R5/5pkp/Q1b2qp1/3p4/8/1p3N1P/1r3PP1/6K1 b - - 3 28
5r2/pkp4R/3p2p1/1p6/3bP1P1/P4P2/1P6/2K2R2 w - - 0 35
4rr2/3q3k/p3PQpp/3p4/2pP4/P5N1/1P3RP1/6K1 b - - 0 35
8/1p5p/p1p1p1k1/P1P2p2/5PP1/2P1K2P/8/8 b - - 1 38
4b3/4P3/p7/8/1K6/1P1k4/P7/8 b - - 0 54
8/5p1p/p3p1pk/1p4P1/8/1B6/PPPr3P/6NK b - - 0 39
8/1p3p1p/6p1/B1n5/2k5/P4P2/5KPP/8 w - - 4 35
5rrk/1p5p/8/p3p2q/5p2/2P2b1P/1P1Q2BB/4R1RK w - - 0 32
r1b2rk1/ppp2ppp/3p4/3Pq3/8/3B4/PP1Q1PPP/4RRK1 b - - 1 15
8/8/p2k1p2/5p2/1P1K2p1/4P1P1/5P2/8 w - - 0 50
2r2rk1/5p1n/p1np2pP/4p3/4P3/2QPBN1P/qPP2P2/2KR3R w - - 0 22
2r3k1/5pp1/1pN4p/1P1P1n2/8/7P/3R2PK/8 b - - 0 37
3k4/8/3P1K2/r3P3/5N2/8/8/8 b - - 8 64
3r1rk1/1pb2p1p/p5p1/2p5/4p3/2P4P/PP3PP1/R1B1R1K1 w - - 0 22
4r2k/2p2R2/1p1p3p/p1bP2pN/2P1r1P1/1P5P/6P1/5R1K b - - 0 32
6k1/2r2p2/bp2p1pP/p1bpPp2/5q2/P4N1R/5PP1/3RQ1K1 b - - 5 37
r3kb1r/pp1bqppp/2n2n2/8/2BN4/1QP5/PP3PPP/RNB1K2R w KQkq - 5 10
5rk1/2p2ppp/3p1q2/1r1Pp3/1b2P1b1/5N2/1R1N1PPP/3Q1RK1 b - - 1 23
r6r/4bkp1/8/N2p3n/4Pp2/2PB3q/1PQ4P/R4RBK w - - 3 35
4r3/1p3p1k/p1pb2p1/P2p2Bn/1P1P4/2P1PP1P/2B3K1/4R3 w - - 5 26
r3r1k1/pp2n2p/5Bp1/3q1p2/3n4/P2B3P/1P2QPPK/R3R3 w - - 2 23
r4rk1/1b3ppp/pq2n1n1/4pN1P/4P1K1/1Pp2NP1/P1B5/R1Q1R3 b - - 0 28
1r3rk1/2p2ppp/p2b1q2/4n3/8/2P1P1P1/PP1P1PBP/RNQ2K1R w - - 5 20
r3k1r1/pbp2p2/1p2p3/8/2PP1n1p/4PBPq/P4P1P/R2Q1RK1 w q - 0 19
Q1b2rk1/p1pp1ppp/8/4q3/8/2N1b3/PPP2PPP/R3K2R w KQ - 0 13
r2qr1k1/pp2bppp/2p2nn1/3pN1B1/3P4/2P1RN2/PPQ2PPP/R5K1 b - - 1 15
R7/2p1kr2/3p2p1/2r1p1P1/4Pp2/1Pq5/2P2R1Q/1K6 b - - 6 37
r1b2q1k/ppp4p/2nb1Bp1/8/2BP3Q/8/P4PPP/R4RK1 b - - 2 17
r7/3q1kp1/3bRBp1/6Q1/6P1/p2P3P/KrP2P2/4R3 w - - 0 31
3r1k2/1p3pp1/2p1pn1p/2PrN3/q2P2P1/1R5P/P3QP2/3R2K1 w - - 1 36
4r1k1/ppp5/2nb2p1/3p1r1p/3P4/1BP2N1Q/PP3RPP/4q1K1 w - - 0 21
7r/2p3n1/4p2p/6p1/2kPp3/6P1/1P1B1PKP/4R3 w - - 0 33
1r2r1k1/2Q3pp/p7/1p1R4/4R3/7P/Pq3PP1/6K1 w - - 0 29
4k3/R5R1/3r1p2/2pP1p2/2r5/6P1/P3PP2/2K5 w - - 0 41
2r2rk1/1p3ppp/p2p4/q4P2/5PP1/1PP5/2PQ2P1/2KR3R w - - 1 19
1k6/1p3ppp/1q2n3/p1b2Q2/8/P5P1/1P3P1P/2R3K1 b - - 2 26
3r3k/p5p1/5p1p/2p4b/P1Pq2P1/1P2R2P/3r1P2/1Q2R1K1 b - - 0 32
r1bqr1k1/1pp4p/p2p2p1/2PQ2b1/3P1N2/2NRP3/6P1/2K4R b - - 1 23
r5k1/1p3ppp/p3p3/6r1/PPPB4/3Q1bq1/5RP1/R5K1 b - - 1 26
r7/ppp2k1Q/5bp1/q3n3/8/4r3/PPP3PP/2KRR3 b - - 1 24
1k1r2r1/2p2p1p/5qp1/Qp1p4/2bP2P1/7P/4P1B1/1R2R1K1 b - - 1 26
5r2/1pp2Pkp/1b6/4q3/p5Q1/1B6/P5P1/5K2 b - - 1 26
7r/pp3pkp/4rbp1/2p5/3p2P1/2P1PPPR/PP1B2K1/7R w - - 0 27
3r2k1/1pbr2p1/4p2p/p2qn3/6Q1/P1B4P/1P1R1PP1/3R2K1 w - - 0 25
r1r5/1p2kp1p/pq2p3/3p2Q1/8/1n1n4/PP1N1PPP/1R1B1K1R b - - 0 19
r5k1/Rp3ppp/3Q1n2/7q/2P3b1/8/5PPP/4R1K1 b - - 0 23
B3nrk1/p4ppp/2p1bq2/4n3/1b6/1PP1P1P1/PB2NP1P/RN1QK2R w KQ - 0 13
4r1k1/2B4p/p4b2/Rb1p1q2/1PpP2p1/2P5/3Q1PPK/3B4 w - - 2 34
1rbqkb1r/p2P1ppp/npP1p3/4P3/8/BPn3P1/P2Q2BP/2KR4 b k - 0 23
7r/pp1npk2/1q1p1b2/5p2/3P1N2/2P3P1/PP2QPP1/2KR4 b - - 6 21
4r1k1/R3ppbp/1q4p1/1p2P3/1BpP4/2P3P1/4QPKP/8 w - - 1 26
7k/2pq2p1/p5rp/1bQ2r2/3Bp3/P4P1P/3R2P1/5RK1 b - - 6 28
5r2/p7/1pp3Rk/n2p4/3P3P/2PB2K1/P1Pb4/8 b - - 0 32
5rk1/p2pnppp/8/qb2Q3/3nP3/2N5/PP3PPP/1K1R3R w - - 0 18
2rb4/8/2P2k2/1K1P1p2/5B2/8/7P/8 b - - 8 50
r1q2r1k/1pp3p1/p2bQn1p/8/7B/2N4P/PPP2PP1/R3R1K1 w - - 0 17
r3qrk1/p1p2p1p/1p4p1/8/2PbN3/P4P2/4QRPP/1R5K b - - 1 22
1kr3rb/pp3p2/5n1p/5P2/P1N1p3/1P2R2P/5p2/1K1R1B2 b - - 0 35
2r2r1k/5p2/4pqp1/3p2N1/1n3P2/P7/6PP/R3QR1K b - - 4 25
r5k1/5qpp/p4p1B/1p3P2/4b2P/2R3Q1/PP4P1/7K b - - 2 31
r3kbnr/1p3p1p/p2p1qp1/4p3/3pP3/2PB2Pb/PP1PNP1P/R1BQR1K1 w kq - 1 12
6rk/p6n/2pqR3/1p1n2r1/3p4/N5PQ/PPP2P1P/4R1K1 b - - 1 26
r1b2rk1/pp1p1p1p/4pP2/4qRp1/1PB1P1Q1/P7/6PP/R6K b - - 1 20
rr4k1/ppQnqppp/4p3/3pN3/3Pb3/1P2P3/4BPPP/R4RK1 b - - 3 18
6k1/1p6/p4r1p/3N2p1/1P6/2P3KP/P4PP1/8 b - - 1 42
4R3/pp1k4/2pp1b2/5P2/3p2r1/3P2Br/PPP3R1/6K1 w - - 2 27
r6r/5pk1/p1Q3p1/2p1nq1p/7R/2N5/PPP1B1PP/3R2K1 w - - 1 28
r4b1r/pp1Nkp2/4bp1p/1np5/8/6N1/PPP2PPP/2KRR3 b - - 1 14
3b4/1b1P4/p4k1p/2p2B2/1pN5/1P4P1/r4P2/3R2K1 b - - 0 39
rn1q1rk1/p4ppp/1p3n2/2bPQ3/2P2B2/5N2/PP2B1PP/Rb3R1K w - - 0 13
q6r/2k1p1b1/3p1n1p/1N1Pn1p1/1Pp5/4B3/2Q2PPP/3K1B1R b - - 0 24
k7/p1p4R/3p4/2p5/5R2/1PP1P3/P1P1K1q1/8 w - - 1 33
6k1/6P1/4PPK1/2r5/8/8/8/8 b - - 2 61
r5n1/6Q1/p1qkp3/R1p2p2/1PP2P2/3P2PP/5K2/8 b - - 0 38
r7/5b2/8/8/5Kpk/p7/8/R7 b - - 5 57
r2q1rk1/1p1nbp2/p3bn1Q/3pN3/2pP4/2N2B2/PPP2PPP/R3R1K1 b - - 0 14
8/7k/7P/4Kp2/8/4B1p1/6Nr/8 w - - 9 62
8/3N2k1/3r1P2/6KP/8/8/8/8 b - - 0 60
2r1k2r/p2b2bp/6p1/5p2/2N1p3/1B2P3/P4PPP/2R2RK1 b k - 0 21
5rk1/b4rpn/2q4p/4pN2/p1P3P1/P2P3P/5P2/1R1Q1RK1 b - - 0 27
1r4k1/p4pbp/2Q3p1/q2P4/4p2P/1B2PP2/4KP2/1R6 w - - 4 26
3Q3k/1p2r1p1/p1p1p1Rp/5p1P/1q5r/4P1R1/5KP1/8 b - - 1 40
6k1/p5r1/1p6/2pN3p/3b4/3P4/PPP2p1P/5R1K w - - 0 35
4r3/1p3ppk/1q1P2b1/2p1B1Pp/p1B4P/P3Rp2/1P1R1K2/8 b - - 0 33
r4rk1/1pp3pB/p1b1p2p/8/2Pq2N1/1P5P/P1Q2RnK/5R2 b - - 1 25
r2q1rk1/1bpp1pp1/n1p4p/p3P3/2B1P3/PQ6/1PP3PP/RN3RK1 w - - 1 15
r3k2r/1p4pp/p3bb2/q2p1p2/4n3/1B1Q1P1P/PP1N2P1/R1B1R1K1 b kq - 0 18
6r1/pp3p1k/1n6/1B1PQpq1/8/7p/P6p/1R3R1K w - - 3 33
2r3k1/5p1p/p2Qp1p1/1p1b4/8/P1P5/1n1q1PPP/2R2RK1 b - - 0 28
5k2/K4ppp/1R3r2/8/2P5/8/8/8 b - - 0 31
8/pp3k2/1bp2pp1/1q1prb1p/8/2P4P/PPBQ1PP1/R4RK1 w - - 5 26
4r2Q/1p1nkpp1/2pb1q1p/p2p2n1/P2P4/2PB2P1/1PNB1P1P/R5K1 w - - 8 23
8/7p/3k1p2/4pPp1/2rp2P1/pKPR1P2/P6P/8 b - - 2 37
r2r1k2/ppp2bp1/3b2Bp/4p3/4P1n1/1P3N2/P1P2PPP/2KRB2R w - - 5 17
r5k1/5p2/3Rp1bB/2r5/7P/1P3P2/pKP5/R7 w - - 0 32
r2qk2r/pp2ppbp/2n3p1/3B2n1/3P4/1QN1P3/PP3PPP/R4RK1 b kq - 2 12
3rr2k/1p1q2bp/p2P2p1/2NQ1p1n/2P1p3/1P5P/P5PB/4RRK1 w - - 2 28
1r5k/6p1/p1Q2r1p/2b1p3/4P1bq/3P4/PPP3PP/R1B2R1K w - - 0 22
8/5ppp/4k3/4N1PP/3K1n2/5P2/8/8 w - - 3 48
4Q3/2B3kp/5bp1/1p3b2/1N1q4/P6P/5PP1/6K1 w - - 4 35
1r3rk1/1bp1bpp1/p6p/2p2q2/4N3/2PQ2P1/PPB2P1P/2RR2K1 b - - 4 23
1r4k1/5p1p/6p1/2Q5/8/2B4P/qr3PP1/5RK1 b - - 6 35
rnbqkb1r/pp1p1ppp/2p1pn2/6B1/3P4/7P/PPP1PPP1/RN1QKBNR w KQkq - 0 4
1r1q2kr/pp4p1/3p1p1p/P1b5/2P3QN/8/5PPP/B4RK1 b - - 1 27
3rk2r/pQpq1ppp/4b3/1P1p4/2P5/b3P3/nB3PPP/1K1R1B1R w k - 0 16
4rrk1/p1q2ppp/1p6/2pP4/2P5/5Nb1/PP1QRP2/R5K1 w - - 0 21
8/p7/8/b1pk2p1/6P1/1P1PK3/3p4/3R4 w - - 5 40
8/6pk/7p/8/2NRP3/3P3P/p5PK/r7 w - - 0 39
2r1kb1r/1p1b1ppp/1q1np3/pB6/P2P4/1nN1PN2/1P3P1P/1RBQK2R b Kk - 2 18
r6k/pQp1q3/1p1p2P1/6Pp/2P4P/1P5R/PK3r2/3R2N1 w - - 1 29
r4rk1/pp1n2p1/2pp1q1B/4p3/2P1p3/5P2/PPPQKP2/6RR b - - 0 22
1n3rk1/5rpp/2p1p3/8/4QP2/PPq2N2/2P3PP/3R1K1R w - - 1 22
8/6k1/1p4n1/p1p1Pp2/P1Pp4/3P4/1P2K3/7R w - - 0 48
r1b1k2r/pp1p1ppp/1qn1p3/8/N1P1P1n1/5N2/PP1Q1bPP/R1BK1B1R b kq - 1 10
rnb1r1k1/pp2Pp1p/6p1/q3b1B1/2P5/2N5/PP3PPP/R2QKB1R w KQ - 1 12
3r3k/pb2b1pp/4pp2/2p5/2P1pPN1/1P1qP3/PB3QPP/4R1K1 w - - 2 25
8/5R1p/3p2p1/2pP4/2KbP3/2p2k2/3r3P/2R5 b - - 1 36
5k2/R7/5K1p/p7/1p6/5P1P/2Pr2P1/8 b - - 7 45
r5k1/pp3b2/1qp5/4Q3/4P3/2P3P1/PP3r2/3R1R1K b - - 0 33
2r3k1/4qpp1/R3p2p/3p4/3Pn3/P2QPN1P/1P3PP1/6K1 w - - 1 23
6k1/pp3p1p/3p1Qp1/3P4/6rP/1P1b4/P1q1rP1K/2R2R2 b - - 1 29
1r6/3pk2p/2p1p3/P3P3/5R2/8/P1b2PPP/4R1K1 w - - 3 35
8/5pp1/P1p1p1k1/4P2p/1p3P2/1P4K1/4B3/r7 b - - 5 37
3rkr2/pp4pp/3N4/4P1n1/6P1/7P/nP3RK1/5R2 b - - 4 29
2kr1bnr/pp2pppp/8/8/2qN4/8/PPQ1bPPP/RNB2RK1 w - - 2 11
8/7p/p3p1pk/2Q1pq2/3p4/3b4/PP2B1PP/4K3 w - - 0 32
1r3rk1/p5bp/2ppb1p1/8/2P2q2/3QN3/PP2PP1P/1RB2RK1 w - - 0 19
2r2rk1/4pp2/p1Q3p1/q3b1Bp/6bP/2N1P3/PP3PP1/2R2RK1 w - - 1 19
3r1rk1/pR3p1p/1np3pB/2N1b3/8/7P/P1b1B1P1/5R1K b - - 2 25
2kr1r2/p1p4R/1pP2p2/8/1P6/6P1/P6P/2b1R1K1 b - - 5 31
2kr1b1r/p1p2pp1/2p5/4p2p/8/1PPq4/P2P1PPP/R1BQR1K1 w - - 0 13
1k2r3/p2R1ppp/Pp3b2/2p5/3p2B1/5Q1P/1P4K1/4q3 b - - 2 36
2k2r2/1ppbR1pp/p1p2r2/8/2P5/N4P1P/PP4P1/3R2K1 b - - 1 22
r1r3k1/4bpp1/2np3p/4p2q/pp2N2P/1N2Q2B/PPP4R/1K1R4 w - - 2 24
6rr/pbpp1k2/1p2p2p/4bn2/3P4/2PB4/PP1N1PPP/4RR1K w - - 0 18
6rk/4q1pp/3bN3/pp1P1Q1P/2p5/P6K/1P6/5R2 b - - 0 42
2r2r1k/1p2p3/p3PnQp/P1pPN1p1/2Pq4/1P6/R5PP/5RK1 w - - 12 39
R7/1r3p2/4p3/3r4/1k4P1/p3RPK1/8/8 b - - 1 45
5r2/5p2/3R2kp/3B2p1/5pKP/p7/Pb3PP1/8 b - - 3 35
rnbk3r/pppp1Qpp/3b4/8/2B2P2/7n/PPPP2PP/RNB2RqK w - - 7 12
rnbqk2r/pppp2pp/5P2/2b5/2B5/5p2/PPPP2PP/RNBQK2R w KQkq - 0 7
1k1r3r/1p1q4/pP3p2/8/Q1Rn1Pp1/8/P5KP/5RN1 w - - 2 31
r1bq1rk1/1ppnbppp/p4n2/3Pp1B1/2B1N3/3P4/PPP2PPP/RN1Q1RK1 w - - 4 10
8/8/7N/8/4k3/5p2/4p2P/5K2 w - - 0 63
r1q3k1/p2R1pb1/1p2n1pp/1Np5/8/1Q3PB1/PP2n2P/3R2K1 w - - 11 33
8/8/3R4/2pP1K1p/2k4P/6r1/6P1/8 w - - 1 37
r2q1rk1/pbp2ppp/1p6/3PR3/8/P2B4/1P1Q1PPP/R5K1 b - - 0 16
5r2/pQ5k/3q3p/5p2/8/2p3RP/P5PK/8 b - - 1 34
3r1rk1/1pQ3p1/p1p1p2p/1q2p3/4Pn2/P1P2PN1/1P4PP/1R2R2K b - - 1 25
5r2/1p5k/p1p2qpp/3nN3/3P2Q1/P7/1P1R1rPP/3R2K1 w - - 0 32
rn1q1k1r/4ppb1/1Q4p1/p2pPnBp/3P4/5N2/PP1N1PPP/2R1K2R b K - 0 14
1k1r4/pp1qbppp/2p5/4PP1b/2B5/P1B4P/1PP2Q2/2K2R2 w - - 1 23
3qr1k1/p5pp/2Q1p3/1rn5/2bp1P2/P1P2B2/2P3PP/R3R2K b - - 0 24
